"date","station","dchl","cchl","ddo","do","dspm","cspm","ext","sal","tem","no2","no32","nh","po4","dSi","chl_merge","spm_merge","do_merge","ext_calc_linear","ext_calc_log","ext_merge"
1999-04-06,"24",12.5,14.5333333333333,9.9,10.0666666666667,9.1,8.66666666666667,1.3,20.63,11.9933333333333,0.29,7.29,0.87,1.7,55.62,13.6666666666667,9.03333333333333,10,1.18642666666667,1.02907281956245,1.3
1999-04-06,"27",12.6,11.4,9.3,9,19.2,20.6666666666667,1.6,18.9733333333333,11.97,0.25,7.22,3.53,2.39,50.84,11.7666666666667,20.4,9.1,1.60472,1.6955654323975,1.6
1999-04-06,"30",14.8,13.1,8.7,8.66666666666667,33.8,33.6666666666667,2.6,17.1933333333333,11.6866666666667,0.48,26.12,3.68,4.44,59.76,13.6333333333333,34.2666666666667,8.66666666666667,2.11501333333333,2.33017056291561,2.6
1999-04-06,"32",19.8,16.9,9,9.06666666666667,43.7,48.3333333333333,NA,15.3266666666667,11.3333333333333,1.34,71.59,6.46,6.81,84.89,17.8666666666667,46.9,9.06666666666667,2.57992,2.82449112172681,2.82449112172681
1999-04-06,"34",25.1,25.7333333333333,8.5,8.6,116,118,5.6,12.1866666666667,11.5433333333333,2.72,140.61,15.52,9.72,83.77,25.5,118.333333333333,8.56666666666667,5.20866666666667,4.98110747779965,5.6
1999-05-07,"18",5,4.5,8.2,8.26666666666667,20.3,20,1.3,24.1633333333333,13.3033333333333,0.43,21.54,2.71,1.93,93.31,4.66666666666667,20.1,8.23333333333333,1.59368,1.68023661549272,1.3
1999-05-07,"21",3.9,3.83333333333333,8.7,8.43333333333333,6.8,7,0.9,23.6633333333333,14.98,0.43,21.45,2.72,1.94,94.17,3.86666666666667,6.93333333333333,8.43333333333333,1.10914666666667,0.87500141744921,0.9
1999-05-07,"24",4.3,4.4,8.3,8.15,20.1,20,NA,24.05,14.5833333333333,0.59,15.38,8.17,2.53,68.04,4.36666666666667,20.0333333333333,8.15,1.59122666666667,1.67681821716388,1.67681821716388
1999-05-07,"27",4.4,4.8,8.1,8,26.2,28,1.5,22.45,15.4066666666667,0.58,12.62,8.52,3.45,60.62,4.66666666666667,27.4,8.03333333333333,1.86232,2.03166620418528,1.5
1999-05-07,"30",5.4,4.96666666666667,8.1,8.15,31,29,NA,22.14,15.6466666666667,0.5,13.52,4.93,3.5,59.52,5.1,29.6666666666667,8.1,1.94573333333333,2.13310388308753,2.13310388308753
1999-06-07,"18",2.4,2.7,NA,NA,8.2,8,0.8,26.2633333333333,13.9933333333333,0.54,24.88,6.68,2.45,92.72,2.6,8.73333333333333,NA,1.17538666666667,1.00798628687379,0.8
1999-06-07,"21",2.5,3,NA,NA,5.9,8,0.8,26.89,15.26,0.87,25.38,8.75,2.97,91.14,2.83333333333333,7.3,NA,1.12264,0.903084055514796,0.8
1999-06-07,"22",NA,2.1,NA,NA,NA,11,0.9,27.58,14.4433333333333,0.72,24.74,10.65,2.67,82.97,2.1,11,NA,1.2588,1.16114104560199,0.9
1999-06-07,"24",2.5,2.1,NA,NA,9.8,10,0.8,26.99,14.4666666666667,0.72,24.84,8.45,2.67,86.29,2.23333333333333,9.93333333333333,NA,1.21954666666667,1.09076326214496,0.8
1999-06-07,"27",3,3.3,NA,NA,9.6,12,1.2,25.98,16.5666666666667,0.97,26.62,5.64,3.82,104.52,3.2,11.2,NA,1.26616,1.17403733861978,1.2
1999-06-07,"30",4.4,3.96666666666667,NA,NA,9.8,11.3333333333333,1.1,24.29,17.1233333333333,0.86,24.12,3.98,5.16,121.11,4.13333333333333,10.9333333333333,NA,1.25634666666667,1.15682215753202,1.1
1999-06-07,"32",6.3,5.5,NA,NA,29.7,21.3333333333333,1.7,24.25,17.6633333333333,0.65,18.96,2.06,5.08,124.8,5.76666666666667,24.2333333333333,NA,1.74578666666667,1.88432810650558,1.7
1999-06-07,"34",NA,4.13333333333333,NA,NA,NA,41.3333333333333,2.9,23.49,17.71,1.09,31.03,3.53,6.95,138.94,4.13333333333333,41.3333333333333,NA,2.37506666666667,2.61398701100986,2.9
1999-06-07,"36",3.4,3.8,NA,NA,43.7,46.6666666666667,3,22.0233333333333,17.3566666666667,1.77,51.53,4.86,8.73,148.54,3.66666666666667,45.9,NA,2.54312,2.78742016545303,3
1999-08-17,"18",3.5,2.83333333333333,6.8,6.93333333333333,3.8,4.33333333333333,0.6,29.9366666666667,16.4333333333333,NA,NA,NA,NA,NA,3.03333333333333,4.26666666666667,6.9,1.01101333333333,0.64976399687194,0.6
1999-08-19,"21",3.3,3.03333333333333,7.3,7.33333333333333,4.5,5,0.6,29.6566666666667,18.7133333333333,0.89,24.85,8.2,3.97,85.02,3.13333333333333,4.83333333333333,7.33333333333333,1.03186666666667,0.701381840876205,0.6
1999-08-19,"22",NA,3.46666666666667,NA,7,NA,6,0.9,29.7633333333333,17.9533333333333,NA,NA,NA,NA,NA,3.46666666666667,6,7,1.0748,0.800788776895504,0.9
1999-08-19,"24",3.3,3.2,7.2,7.13333333333333,5.9,6,0.6,29.5,18.56,1.04,29.02,7.34,4.59,95.27,3.23333333333333,5.96666666666667,7.16666666666667,1.07357333333333,0.798058707006957,0.6
1999-08-19,"27",4.9,3.43333333333333,7.2,7.23333333333333,9.8,10,0.9,28.9233333333333,19.42,0.99,27.79,6.37,6.62,112.59,3.93333333333333,9.93333333333333,7.23333333333333,1.21954666666667,1.09076326214496,0.9
1999-08-19,"30",2.7,3.1,6.9,6.9,14.1,12,1.3,28.4533333333333,19.6966666666667,1.13,31.54,7.37,8.16,129.24,2.96666666666667,12.7,6.9,1.32136,1.26806916544951,1.3
1999-08-19,"32",4.4,4.06666666666667,7,6.96666666666667,23,26,2.1,28.1966666666667,19.7866666666667,1.07,34.24,4.67,8.81,139.79,4.16666666666667,25,6.96666666666667,1.774,1.92065113250827,2.1
1999-08-19,"34",NA,5,NA,7.03333333333333,NA,16.3333333333333,1.6,27.1666666666667,19.5766666666667,NA,NA,NA,NA,NA,5,16.3333333333333,7.03333333333333,1.45506666666667,1.4795380182357,1.6
1999-08-19,"36",4.2,4.2,NA,6.6,39.3,38.6666666666667,2.9,26.77,19.8266666666667,1.8,46.21,8.68,11.13,162.4,4.2,39.1,6.6,2.29288,2.52647853983331,2.9
1999-09-14,"18",13.3,11.4,7.9,8,4.9,3,0.7,31.19,16.16,NA,NA,NA,NA,NA,12.0333333333333,3.63333333333333,7.96666666666667,0.987706666666667,0.588814336178684,0.7
1999-09-17,"21",1.9,2.26666666666667,7.6,7.5,3.6,5,NA,30.56,18.0633333333333,NA,NA,NA,NA,NA,2.23333333333333,4.53333333333333,7.53333333333333,1.02082666666667,0.67436540532049,0.67436540532049
1999-09-17,"22",NA,4.83333333333333,NA,7.05,NA,12.6666666666667,0.8,30.565,18.02,NA,NA,NA,NA,NA,4.83333333333333,12.6666666666667,7.05,1.32013333333333,1.26602790124449,0.8
1999-09-17,"24",3.9,3.13333333333333,7,6.96666666666667,4.8,6,0.6,30.23,18.5333333333333,NA,NA,NA,NA,NA,3.33333333333333,5.6,6.96666666666667,1.06008,0.767627494912717,0.6
1999-09-17,"27",1.9,2.33333333333333,6.8,6.7,13.2,12,1.3,29.44,19.45,NA,NA,NA,NA,NA,2.2,12.4,6.73333333333333,1.31032,1.24962226435324,1.3
1999-09-17,"30",4.2,3.96666666666667,7,6.9,13.8,12,1.3,28.8866666666667,19.79,NA,NA,NA,NA,NA,4.03333333333333,12.6,6.93333333333333,1.31768,1.26193912543404,1.3
1999-09-17,"32",5.9,5.5,6.9,7.06666666666667,15.4,13.6666666666667,1.5,28.56,19.77,NA,NA,NA,NA,NA,5.6,14.1333333333333,7,1.37410666666667,1.3539767358075,1.5
1999-09-17,"34",NA,6.9,NA,7,NA,14.3333333333333,1.5,27.92,19.9,NA,NA,NA,NA,NA,6.9,14.3333333333333,7,1.38146666666667,1.36568989342375,1.5
1999-09-17,"36",6.4,6.6,6.5,6.6,16.7,19,2,27.1166666666667,19.98,NA,NA,NA,NA,NA,6.53333333333333,18.2333333333333,6.56666666666667,1.52498666666667,1.5827858653659,2
1999-10-19,"18",4.7,3.56666666666667,7.2,7.2,5.6,6,0.5,31.8366666666667,15.3433333333333,0.51,10.07,3.79,1.73,39.61,3.93333333333333,5.86666666666667,7.2,1.06989333333333,0.789832859165092,0.5
1999-10-21,"21",10.8,7.96666666666667,8.1,8.1,11.4,13.6666666666667,1,30.57,17.5233333333333,NA,NA,NA,NA,NA,8.86666666666667,12.8,8.1,1.32504,1.27418055393902,1
1999-10-21,"22",NA,5,NA,7.8,NA,9.66666666666667,1,30.5466666666667,17.44,NA,NA,NA,NA,NA,5,9.66666666666667,7.8,1.20973333333333,1.07271883208427,1
1999-10-21,"24",12.7,12.2333333333333,8.5,8.7,NA,10.3333333333333,0.9,30.44,18.4833333333333,NA,NA,NA,NA,NA,12.4333333333333,10.3333333333333,8.63333333333333,1.23426666666667,1.11748229369738,0.9
1999-10-21,"27",24.1,19.7666666666667,8.7,8.6,15.7,10.3333333333333,0.9,30.1833333333333,19.3033333333333,NA,NA,NA,NA,NA,20.5666666666667,12.2333333333333,8.63333333333333,1.30418666666667,1.23929937195758,0.9
1999-10-21,"30",8.9,9.4,7.6,7.43333333333333,8.5,12,1,29.61,20.08,NA,NA,NA,NA,NA,9.23333333333333,10.8333333333333,7.5,1.25266666666667,1.1503246665011,1
1999-10-21,"32",5.5,6.3,7.3,7.33333333333333,11.8,13,1.2,28.9266666666667,19.54,NA,NA,NA,NA,NA,5.93333333333333,12.6,7.33333333333333,1.31768,1.26193912543404,1.2
1999-10-21,"34",NA,7.5,NA,7.2,NA,16.6666666666667,1.7,28.3733333333333,19.85,NA,NA,NA,NA,NA,7.5,16.6666666666667,7.2,1.46733333333333,1.49797492922788,1.7
1999-10-21,"36",6,8.56666666666667,7.2,7.26666666666667,23.5,21.6666666666667,1.9,27.6266666666667,19.4033333333333,NA,NA,NA,NA,NA,7.73333333333333,22.1666666666667,7.23333333333333,1.66973333333333,1.78412632277477,1.9
1999-11-10,"18",2.6,2.26666666666667,7.3,7.4,7.5,7,0.8,32.2966666666667,13.7466666666667,0.5,13.3,5.12,1.93,38.84,2.36666666666667,7.16666666666667,7.36666666666667,1.11773333333333,0.892936772308229,0.8
1999-11-11,"21",2.7,2.36666666666667,6.8,6.9,7.2,10,1.1,30.7233333333333,15.19,0.87,15.67,12.36,3.62,76.71,2.46666666666667,9.06666666666667,6.86666666666667,1.18765333333333,1.03139891544627,1.1
1999-11-11,"22",NA,2.3,NA,7,NA,8,0.9,30.9533333333333,14.8433333333333,0.76,15.87,10.36,2.93,64.53,2.3,8,7,1.1484,0.955224435103823,0.9
1999-11-11,"24",2.8,2.4,6.8,6.73333333333333,NA,8.66666666666667,1.1,30.68,15.7366666666667,1.08,16.98,13.55,4.03,80.72,2.53333333333333,8.66666666666667,6.76666666666667,1.17293333333333,1.00326253479099,1.1
1999-11-11,"27",2.4,2.36666666666667,7.1,7.03333333333333,NA,7.33333333333333,1,30.3033333333333,16.3633333333333,1.07,17.84,10.95,5.34,99.37,2.36666666666667,7.33333333333333,7.06666666666667,1.12386666666667,0.90560963736174,1
1999-11-11,"30",2.3,2.3,6.9,6.9,6.2,5,1,29.87,16.65,1.15,20.2,11.32,6.34,110.84,2.3,5.4,6.9,1.05272,0.750703837858344,1
1999-11-11,"32",3,2.6,6.9,7,14,14.6666666666667,1.3,29.0133333333333,16.4866666666667,1.41,31.02,10.68,7.5,126.21,2.73333333333333,14.6666666666667,6.96666666666667,1.39373333333333,1.3850722329813,1.3
1999-11-11,"34",NA,2.46666666666667,NA,6.63333333333333,39,33.3333333333333,2.3,28.9,16.4633333333333,1.46,31.77,11.72,7.62,127.98,2.46666666666667,35,6.63333333333333,2.142,2.36061396794355,2.3
1999-11-11,"36",2.5,2.6,6.6,6.6,33.5,37.3333333333333,2.6,27.4866666666667,16.4366666666667,2.13,51.5,14.42,8.73,145.27,2.56666666666667,36.1666666666667,6.6,2.18493333333333,2.40854276429301,2.6
1999-12-14,"18",2.3,1.73333333333333,7.4,7.43333333333333,7.3,8,0.8,30.6533333333333,11.7533333333333,NA,NA,NA,NA,NA,1.93333333333333,7.76666666666667,7.4,1.13981333333333,0.938048107943335,0.8
1999-12-16,"21",2.1,2.06666666666667,8.2,8.2,8.1,9.66666666666667,1.1,29.18,11.5633333333333,0.88,21.06,9.58,2.74,67.35,2.06666666666667,9.03333333333333,8.2,1.18642666666667,1.02907281956245,1.1
1999-12-16,"22",NA,1.93333333333333,NA,8.16666666666667,NA,7.33333333333333,0.9,29.05,11.6933333333333,NA,NA,NA,NA,NA,1.93333333333333,7.33333333333333,8.16666666666667,1.12386666666667,0.90560963736174,0.9
1999-12-16,"24",2.3,2.1,8,8,17.7,15,NA,29.78,11.92,NA,NA,NA,NA,NA,2.3,17.7,8,1.50536,1.55424283385658,1.55424283385658
1999-12-16,"27",2.1,2.2,8.1,8.13333333333333,10.8,12,1.3,29.81,11.66,1.69,33.77,11.19,6.19,108.74,2.16666666666667,11.6,8.13333333333333,1.28088,1.19956561596001,1.3
1999-12-16,"30",2.6,2.3,8.2,8.2,12.3,13,NA,29.42,11.45,NA,NA,NA,NA,NA,2.6,12.3,8.2,1.30664,1.24343502011179,1.24343502011179
1999-12-16,"32",2.5,2.46666666666667,8.2,8.23333333333333,24.6,19,2,28.62,11.1933333333333,1.9,51.58,13.79,7.62,125.53,2.46666666666667,20.8666666666667,8.23333333333333,1.62189333333333,1.71923798717074,2
1999-12-16,"34",NA,2.7,NA,8.23333333333333,NA,27,2.4,28.16,10.9233333333333,NA,NA,NA,NA,NA,2.7,27,8.23333333333333,1.8476,2.0134333078824,2.4
1999-12-16,"36",2.8,2.8,8.6,8.6,14.8,21,NA,27.37,10.78,NA,NA,NA,NA,NA,2.8,14.8,8.6,1.39864,1.3927773417773,1.3927773417773
2000-01-13,"21",3.2,3.1,7.9,7.9,12.9,15,1.3,29.79,10.77,NA,NA,NA,NA,NA,3.2,12.9,7.9,1.32872,1.28027349270824,1.3
2000-01-13,"22",NA,2.8,NA,7.9,NA,14,1,29.96,10.8366666666667,NA,NA,NA,NA,NA,2.8,14,7.9,1.3692,1.34613230652432,1
2000-01-13,"24",3.2,3.16666666666667,7.7,7.9,19.3,19.6666666666667,1.4,29.4533333333333,11.0133333333333,NA,NA,NA,NA,NA,3.16666666666667,19.4333333333333,7.83333333333333,1.56914666666667,1.64585191182364,1.4
2000-01-13,"27",3.1,3.3,7.8,7.9,29.1,31.6666666666667,2.3,29.33,10.9866666666667,NA,NA,NA,NA,NA,3.23333333333333,31.0333333333333,7.86666666666667,1.99602666666667,2.19281547118748,2.3
2000-01-13,"30",4,3.6,7.8,7.9,22.4,22,1.9,28.8266666666667,11.0233333333333,NA,NA,NA,NA,NA,3.73333333333333,22.1333333333333,7.86666666666667,1.66850666666667,1.78248122820267,1.9
2000-01-13,"32",4.1,3.93333333333333,8.2,7.9,30.3,28.3333333333333,2.2,27.9733333333333,11.07,NA,NA,NA,NA,NA,4,28.7666666666667,8,1.91261333333333,2.09319915136966,2.2
2000-01-13,"34",NA,4.7,NA,7.9,NA,63.3333333333333,4.5,26.43,10.9666666666667,NA,NA,NA,NA,NA,4.7,63.3333333333333,7.9,3.18466666666667,3.39556375833411,4.5
2000-01-13,"36",4.7,4.56666666666667,8.1,7.9,34.8,33.6666666666667,2.7,26.35,11.21,NA,NA,NA,NA,NA,4.6,33.9333333333333,7.96666666666667,2.10274666666667,2.31624940164436,2.7
2000-02-08,"18",1.7,1.5,8.4,8.46666666666667,14.6,13,1.1,23.84,12.0133333333333,0.66,22,7.42,2.04,92.94,1.56666666666667,13.5333333333333,8.46666666666667,1.35202666666667,1.31844613310237,1.1
2000-02-10,"21",2.3,2.36666666666667,8.3,8.4,11.9,13,1.3,25.08,12.28,0.83,24.84,8.58,2.56,86.33,2.33333333333333,12.6333333333333,8.36666666666667,1.31890666666667,1.26398455711123,1.3
2000-02-10,"22",NA,2.66666666666667,NA,8.4,NA,16,1.3,24.94,12.3066666666667,0.87,25.5,8.92,2.65,86.68,2.66666666666667,16,8.4,1.4428,1.46095490456786,1.3
2000-02-10,"24",2.8,3,8.4,8.3,20.8,21.6666666666667,1.6,25.4433333333333,12.4166666666667,1.21,33.51,10.98,3.57,92.94,2.93333333333333,21.6,8.33333333333333,1.64888,1.75602789623115,1.6
2000-02-10,"27",3.9,3.83333333333333,8.3,8.3,28.1,26.3333333333333,1.8,26.3866666666667,12.42,1.33,38.94,9.25,4.26,96.74,3.83333333333333,27.0333333333333,8.3,1.84882666666667,2.01495669052557,1.8
2000-02-10,"30",4,3.86666666666667,8.2,8.2,27.5,30,2.1,26.2,12.8133333333333,1.67,52.6,12.09,5.71,102.84,3.9,29.1666666666667,8.2,1.92733333333333,2.11099336710117,2.1
2000-02-10,"32",4.4,4.56666666666667,8.2,8.2,47.4,45,2.9,25.0966666666667,13.06,2.15,72.58,11.97,7.17,111.6,4.5,46.1333333333333,8.2,2.55170666666667,2.7960977850003,2.9
2000-02-10,"34",NA,5.76666666666667,NA,8.2,NA,154.666666666667,4.7,24.0366666666667,13.03,2.88,90.24,17.89,8.4,123.41,5.76666666666667,154.666666666667,8.2,6.54573333333333,5.86963984627646,4.7
2000-02-10,"36",5.3,5.6,8,8.1,105.3,108,NA,23.585,13.26,3.38,106.24,18.86,9.24,128.32,5.45,107.65,8.05,4.81552,4.70041132861795,4.70041132861795
2000-02-25,"21",NA,1.1,8.7,8.7,17.1,16,1.7,12.54,11.9433333333333,NA,NA,NA,NA,NA,1.1,16.3666666666667,8.7,1.45629333333333,1.48138822025061,1.7
2000-02-25,"22",NA,1.05,NA,8.65,NA,15,NA,13.515,11.875,NA,NA,NA,NA,NA,1.05,15,8.65,1.406,1.40428482620167,1.40428482620167
2000-02-25,"24",0.8,1.3,8.6,8.7,11.4,13,1.6,13.7933333333333,11.9766666666667,NA,NA,NA,NA,NA,1.13333333333333,12.4666666666667,8.66666666666667,1.31277333333333,1.25373636927941,1.6
2000-02-25,"27",2.5,2.73333333333333,8.7,8.56666666666667,8.6,8.33333333333333,NA,20.17,12.37,NA,NA,NA,NA,NA,2.63333333333333,8.53333333333333,8.6,1.16802666666667,0.993772628878051,0.993772628878051
2000-02-25,"30",3.8,3.63333333333333,8.7,8.56666666666667,9.7,10,NA,20.85,12.2833333333333,NA,NA,NA,NA,NA,3.66666666666667,9.9,8.6,1.21832,1.08851805167346,1.08851805167346
2000-02-25,"32",2.5,2.56666666666667,8.3,8.4,11.4,12,NA,20.1333333333333,11.9533333333333,NA,NA,NA,NA,NA,2.53333333333333,11.8,8.36666666666667,1.28824,1.212201820332,1.212201820332
2000-03-07,"18",1,0.633333333333333,8.6,8.5,17.5,12.3333333333333,1.5,17.7433333333333,12.25,NA,NA,NA,NA,NA,0.766666666666667,14.1666666666667,8.53333333333333,1.37533333333333,1.35593336168418,1.5
2000-03-09,"21",1.3,1.4,8.9,8.8,16.7,17,1.6,16.6033333333333,11.9433333333333,0.6,20.2,7.3,2.03,144.85,1.36666666666667,16.9,8.83333333333333,1.47592,1.51079594774439,1.6
2000-03-09,"22",NA,1.4,NA,8.86666666666667,NA,15.6666666666667,1.6,16.6566666666667,12.01,0.56,19.89,7.82,1.96,144.06,1.4,15.6666666666667,8.86666666666667,1.43053333333333,1.44222134588947,1.6
2000-03-09,"24",1.8,1.8,8.9,8.93333333333333,17.8,18,1.6,16.0966666666667,11.78,0.6,20.63,7.63,2.11,150.41,1.8,17.9333333333333,8.9,1.51394666666667,1.56677079359861,1.6
2000-03-09,"27",2.3,2.26666666666667,8.9,8.9,25.2,22.3333333333333,2.3,16.28,11.92,0.86,30.6,7.8,2.96,148.16,2.26666666666667,23.4,8.9,1.71512,1.84433828699647,2.3
2000-03-09,"30",2.6,2.83333333333333,8.9,8.9,14.9,15.6666666666667,1.6,16.2066666666667,12.02,1.12,45.44,8.49,4.4,142.97,2.73333333333333,15.6333333333333,8.9,1.42930666666667,1.44033954584301,1.6
2000-03-09,"32",3.7,3.6,9.1,9,14.6,17,1.8,14.79,11.7633333333333,1.59,68.67,9.69,6.48,147.28,3.6,16.2,9.03333333333333,1.45016,1.4721225499895,1.8
2000-03-09,"34",NA,3.13333333333333,NA,9.1,NA,25.6666666666667,2.3,13.9066666666667,11.4366666666667,2.06,91.64,11.92,8.32,159.05,3.13333333333333,25.6666666666667,9.1,1.79853333333333,1.95188733785192,2.3
2000-03-09,"36",3,3.23333333333333,9,8.93333333333333,38.9,44.6666666666667,3.1,13.3933333333333,11.51,1.99,89.25,11.77,8,157.28,3.16666666666667,44.3,8.96666666666667,2.48424,2.7274496718852,3.1
2000-03-21,"21",3.6,3.3,8.6,8.5,23.4,24.3333333333333,1.3,18.77,13.0966666666667,NA,NA,NA,NA,NA,3.4,24.1333333333333,8.53333333333333,1.74210666666667,1.87955774658789,1.3
2000-03-21,"22",NA,3.26666666666667,NA,8.7,NA,23,1.8,18.3966666666667,13.01,NA,NA,NA,NA,NA,3.26666666666667,23,8.7,1.7004,1.82494770856468,1.8
2000-03-21,"24",4.2,4.46666666666667,8.7,8.6,31.1,34,2.2,18.33,13.47,NA,NA,NA,NA,NA,4.36666666666667,34.3666666666667,8.63333333333333,2.11869333333333,2.33433667880034,2.2
2000-03-21,"27",7,7.7,9.1,9,21.8,21,1.8,15.5233333333333,14.1933333333333,NA,NA,NA,NA,NA,7.36666666666667,21.2666666666667,9.03333333333333,1.63661333333333,1.73936612721254,1.8
2000-03-21,"30",7.9,8.03333333333333,8.7,8.8,49.4,52.3333333333333,6.1,14.9866666666667,14.11,NA,NA,NA,NA,NA,8.03333333333333,51.4666666666667,8.76666666666667,2.74797333333333,2.99003811647905,6.1
2000-03-21,"32",9.9,10.4333333333333,8.5,8.7,64,64.3333333333333,3.8,14.63,14.3766666666667,NA,NA,NA,NA,NA,10.3,64.3333333333333,8.63333333333333,3.22146666666667,3.42832955471708,3.8
2000-03-21,"34",NA,12.9333333333333,NA,8.73333333333333,NA,70,4.4,14.0066666666667,14.28,NA,NA,NA,NA,NA,12.9333333333333,70,8.73333333333333,3.43,3.61040864064966,4.4
2000-03-21,"36",16.6,16.95,8.8,8.8,72.6,70,NA,13.17,14.34,NA,NA,NA,NA,NA,16.8,70.8,8.8,3.45944,3.63564649083959,3.63564649083959
2000-03-29,"21",24.8,20.8333333333333,10.5,10.5666666666667,11.9,10.3333333333333,1.1,18.5366666666667,13.57,NA,NA,NA,NA,NA,21.6333333333333,10.6333333333333,10.5,1.24530666666667,1.13725962458559,1.1
2000-03-29,"22",NA,8.43333333333333,NA,8.93333333333333,NA,10,0.9,19.9433333333333,12.79,NA,NA,NA,NA,NA,8.43333333333333,10,8.93333333333333,1.222,1.09524495497424,0.9
2000-03-29,"24",13.7,17.8666666666667,10.6,10.4,10.3,11,1.1,18.1466666666667,13.4833333333333,NA,NA,NA,NA,NA,16.4333333333333,10.7666666666667,10.5,1.25021333333333,1.14598010595894,1.1
2000-03-29,"27",19.5,19.3,9.3,9.06666666666667,14,23.3333333333333,1.3,17.7666666666667,13.6033333333333,NA,NA,NA,NA,NA,19.1666666666667,23.3333333333333,9.13333333333333,1.71266666666667,1.84111548511498,1.3
2000-03-29,"30",9.2,11.8,8.9,8.93333333333333,17.2,20,1.7,14.94,13.9,NA,NA,NA,NA,NA,10.8333333333333,19.0666666666667,8.93333333333333,1.55565333333333,1.62674581402312,1.7
2000-03-29,"32",14.9,18.3,8.9,9.2,26.4,24,2.5,14.4733333333333,14.0533333333333,NA,NA,NA,NA,NA,17,24.8,9.1,1.76664,1.91121762475185,2.5
2000-03-29,"34",NA,29.9666666666667,NA,9.7,NA,28.3333333333333,2.9,13.4066666666667,13.5566666666667,NA,NA,NA,NA,NA,29.9666666666667,28.3333333333333,9.7,1.89666666666667,2.07381367375132,2.9
2000-03-29,"36",27.3,24.7666666666667,9.1,9.3,36.8,38,3.7,13.4266666666667,13.68,NA,NA,NA,NA,NA,25.8333333333333,37.9333333333333,9.26666666666667,2.24994666666667,2.47999690517275,3.7
2000-04-04,"18",7.8,7.56666666666667,8.7,8.66666666666667,12.2,13,1.3,25.8433333333333,12.6666666666667,NA,NA,NA,NA,NA,7.53333333333333,12.7333333333333,8.66666666666667,1.32258666666667,1.27010835729427,1.3
2000-04-06,"21",17.6,18.3333333333333,9.2,9.36666666666667,21.8,22,1.9,23.0433333333333,14.1833333333333,0.22,5.71,3.21,1.59,58.47,17.5666666666667,21.9333333333333,9.3,1.66114666666667,1.77259044932689,1.9
2000-04-06,"22",NA,18.7333333333333,NA,9.6,NA,17.6666666666667,1.7,22.4433333333333,14.3333333333333,0.24,5.1,2.6,1.66,60.05,18.7333333333333,17.6666666666667,9.6,1.50413333333333,1.55244792171221,1.7
2000-04-06,"24",12.1,13.2666666666667,9.6,9.63333333333333,11.9,12.6666666666667,1.4,22.2166666666667,14.26,0.25,5.11,1.47,1.6,65.41,12.8666666666667,12.6333333333333,9.63333333333333,1.31890666666667,1.26398455711123,1.4
2000-04-06,"27",20.1,21.9666666666667,8.8,9.13333333333333,34,29,2.1,19.3066666666667,15.3966666666667,0.37,8.8,1.79,2.53,75.87,21.2666666666667,30.6666666666667,9.03333333333333,1.98253333333333,2.17689694748955,2.1
2000-04-06,"30",19.4,22.8333333333333,9.5,8.76666666666667,33.1,45.3333333333333,2.1,17.98,16.5366666666667,0.49,13.62,0.83,3.49,78.89,21.6,41.3666666666667,9,2.37629333333333,2.6152790465607,2.1
2000-04-06,"32",26,33.4333333333333,8.8,8.73333333333333,45.4,39.3333333333333,2.6,16.9,17.14,0.72,23.67,0.82,4.51,84.47,30.8333333333333,41.8,8.76666666666667,2.39224,2.63203901202307,2.6
2000-04-06,"34",NA,55.5333333333333,NA,7.93333333333333,NA,196.666666666667,5.9,16.0433333333333,16.7366666666667,1.02,35.97,1.15,5.85,88.8,55.5333333333333,196.666666666667,7.93333333333333,8.09133333333333,6.80092859933238,5.9
2000-04-06,"36",57.4,72.5,7.6,7.86666666666667,382.2,422.666666666667,11.6,15.3433333333333,17.14,1.24,44.96,1.01,6.44,92.21,67.0666666666667,422.733333333333,7.76666666666667,16.4105866666667,10.8715138198335,11.6
2000-04-26,"22",NA,6.5,NA,9.53333333333333,NA,5,0.8,23.49,15.64,0.24,5.3,1.34,1.28,46.19,6.5,5,9.53333333333333,1.038,0.716110223624623,0.8
2000-04-26,"24",7.6,4.96666666666667,8.5,8.36666666666667,7,6.5,0.9,24.18,16.0333333333333,0.22,3.45,1.52,1.62,30.09,5.86666666666667,7,8.4,1.1116,0.880149324290776,0.9
2000-04-26,"27",5.5,4.9,8.4,8.43333333333333,4.6,6,0.7,23.03,16.0533333333333,0.38,6.57,1.63,2.68,41.97,5.06666666666667,5.53333333333333,8.43333333333333,1.05762666666667,0.762012666082422,0.7
2000-04-26,"30",4,5.03333333333333,7.8,8.03333333333333,9.2,9,1.3,21.7566666666667,16.3966666666667,0.28,8.97,0.98,3.41,52.14,4.66666666666667,9.06666666666667,7.96666666666667,1.18765333333333,1.03139891544627,1.3
2000-04-26,"32",5.3,5.96666666666667,7.5,7.5,16.2,14.5,2,20.5866666666667,16.6433333333333,0.45,16.5,1.26,4.44,61.22,5.7,15.1,7.53333333333333,1.40968,1.41001628981033,2
2000-04-26,"34",NA,6.46666666666667,NA,7.66666666666667,NA,13.6666666666667,1.6,19.2533333333333,15.93,0.87,33.66,1.55,5.8,68.74,6.46666666666667,13.6666666666667,7.66666666666667,1.35693333333333,1.32639365711122,1.6
